Epsilon,Target Direction,Test Index,Attack Name,True y,Original y Pred,Attacked y Pred,Attacked AE,Original AE,Eta,Adv Example,Percentage Changeed from the Attack,Attack Stats,
0.2,Negative,23,Targeted_5VITA,0.10327821969985962,0.1293033716082573,0.11954809650778771,1.1195480965077877,1.1293033716082572,[[[0.0; 0.0; 0.0; 0.0076372623443603516; 0.0; -0.04460489749908447; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.041599810123443604; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.031225621700286865; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; -0.0155276358127594; 0.0; 0.0; 0.0; 0.0; 0.0]]],[[[0.07792699337005615; 0.11724452674388885; 0.5011471509933472; 0.35137301683425903; 0.3814428746700287; 0.12968483567237854; 0.4116445481777191; 0.0; 0.0]; [0.18329758942127228; 0.25570255517959595; 0.5623762607574463; 0.3612612783908844; 0.3663594722747803; 0.19979475438594818; 0.4116445481777191; 0.0; 0.0]; [0.04406194016337395; 0.058166056871414185; 0.5365089774131775; 0.37109217047691345; 0.2535892128944397; 0.12270800769329071; 0.41144025325775146; 0.0; 0.0]; [0.023256640881299973; 0.028284670785069466; 0.590313732624054; 0.390622615814209; 0.1549292951822281; 0.07710009813308716; 0.41144025325775146; 0.0; 0.0]; [0.11425448209047318; 0.11496350169181824; 0.5927018523216248; 0.4146053194999695; 0.29702112078666687; 0.17221489548683167; 0.41144025325775146; 0.0; 0.0]; [0.08428329974412918; 0.18772810697555542; 0.6129866242408752; 0.43315404653549194; 0.40107250213623047; 0.17605672776699066; 0.46802860498428345; 0.0; 0.0]; [0.11127690225839615; 0.181113138794899; 0.6402636766433716; 0.43354111909866333; 0.43263933062553406; 0.16927452385425568; 0.4678243100643158; 0.0; 0.0]]],-6.095487251877785,[(0; 3; 1); (0; 5; -1); (1; 2; 1); (3; 2; 1); (6; 3; -1)],
0.2,Negative,24,Targeted_5VITA,0.018763257190585136,0.007896156907081604,0.007515568062663078,1.007515568062663,1.0078961569070817,[[[0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.001745329238474369; 0.016293197870254517; -0.0009212885051965714; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; -0.00026670098304748535; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0015962272882461548; 0.0; 0.0; 0.0]]],[[[0.014990770258009434; 0.11792883276939392; 0.07957318425178528; 0.017567025497555733; 0.14047656953334808; 0.16867414116859436; 0.6610827445983887; 0.0; 0.0]; [0.0035482251551002264; 0.034215327352285385; 0.07757019251585007; 0.01639174297451973; 0.0790044292807579; 0.10973414033651352; 0.6608784198760986; 0.0; 0.0]; [0.0002916146768257022; 0.016343869268894196; 0.09251593053340912; 0.01543588750064373; 0.02673531137406826; 0.05882154777646065; 0.6608784198760986; 0.0; 0.0]; [0.007040940225124359; 0.03375912457704544; 0.07957318425178528; 0.018272195011377335; 0.09941638261079788; 0.12196245789527893; 0.6606741547584534; 0.0; 0.0]; [0.0024150728713721037; 0.07253649830818176; 0.08172184228897095; 0.019336864352226257; 0.1487092822790146; 0.1381799727678299; 0.6606741547584534; 0.0; 0.0]; [0.008154109120368958; 0.06592153012752533; 0.08161258697509766; 0.020556550472974777; 0.14207619428634644; 0.13893887400627136; 0.6604698896408081; 0.0; 0.0]; [0.007891359739005566; 0.062043797224760056; 0.07946392893791199; 0.020726462826132774; 0.12995781004428864; 0.13606661558151245; 0.6604698896408081; 0.0; 0.0]]],-2.589188516139984,[(2; 1; 1); (2; 2; 1); (2; 3; -1); (5; 3; -1); (6; 5; 1)],
0.2,Negative,25,Targeted_5VITA,0.0633203536272049,0.04128166910260916,0.033961491994559764,1.0339614919945597,1.0412816691026092,[[[0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0009302645921707153; 0.048778608441352844; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.057383835315704346; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.03849536553025246; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.05585157126188278; 0.0; 0.0; 0.0]]],[[[0.04702693596482277; 0.2041514664888382; 0.0004734331159852445; 0.007272928487509489; 0.1922874003648758; 0.11733545362949371; 0.06843718141317368; 0.0; 0.0]; [0.041595056653022766; 0.08895985037088394; 0.0019665684085339308; 0.008558826521039009; 0.17621949315071106; 0.15938879549503326; 0.030643513426184654; 0.0; 0.0]; [0.06260611861944199; 0.11747262626886368; 0.0020758220925927162; 0.009277823381125927; 0.17073343694210052; 0.16541536152362823; 0.030643513426184654; 0.0; 0.0]; [0.01184518076479435; 0.009808394126594067; 0.0007647766033187509; 0.009464485570788383; 0.0825902447104454; 0.09575771540403366; 0.030643513426184654; 0.0; 0.0]; [0.0071837869472801685; 0.00479014590382576; 0.0005462690023705363; 0.011033833958208561; 0.01026445347815752; 0.02944098971784115; 0.030643513426184654; 0.0; 0.0]; [0.047373320907354355; 0.058166056871414185; 0.002767762867733836; 0.014207098633050919; 0.16405989229679108; 0.09391338378190994; 0.03043922409415245; 0.0; 0.0]; [0.030257612466812134; 0.07048358023166656; 0.005535525735467672; 0.01719370111823082; 0.29891687631607056; 0.15598246455192566; 0.03043922409415245; 0.0; 0.0]]],-13.207992911338806,[(1; 4; 1); (1; 5; 1); (2; 5; 1); (3; 5; 1); (6; 5; 1)],
0.2,Negative,26,Targeted_5VITA,0.0047872173599898815,0.0018981871753931045,0.0008643434196710587,1.0008643434196711,1.0018981871753931,[[[0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; -0.0016457438468933105; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; -0.017107069492340088; 0.0; 0.0; 0.0]; [0.0; 0.0007888451218605042; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; -0.01325204223394394; 0.0; 0.0; 0.022646058350801468; 0.0; 0.0; 0.0]]],[[[0.005655400454998016; 0.0406021885573864; 0.09599766880273819; 0.02808235213160515; 0.11478365212678909; 0.20111966133117676; 0.6627170443534851; 0.0; 0.0]; [0.00472282525151968; 0.06952214241027832; 0.09129975736141205; 0.026651272550225258; 0.1943987011909485; 0.21532714366912842; 0.6625127792358398; 0.0; 0.0]; [0.005544379353523254; 0.08485401421785355; 0.08911468088626862; 0.02507501095533371; 0.1811777502298355; 0.20789682865142822; 0.6623084545135498; 0.0; 0.0]; [0.005366746336221695; 0.0656934306025505; 0.08645617216825485; 0.022309638559818268; 0.15809181332588196; 0.1966879665851593; 0.6621041893959045; 0.0; 0.0]; [0.0123751200735569; 0.1343521922826767; 0.08401616662740707; 0.020657328888773918; 0.14742006361484528; 0.18581920862197876; 0.6618999242782593; 0.0; 0.0]; [0.0034187010023742914; 0.037057094275951385; 0.08161258697509766; 0.018085533753037453; 0.08043916523456573; 0.12626847624778748; 0.6616955995559692; 0.0; 0.0]; [0.0004884915542788804; 0.015510949306190014; 0.06799636781215668; 0.018223801627755165; 0.024836501106619835; 0.08351550996303558; 0.6616955995559692; 0.0; 0.0]]],-8.69753509759903,[(1; 1; -1); (4; 5; -1); (5; 1; 1); (6; 2; -1); (6; 5; 1)],
0.2,Negative,27,Targeted_5VITA,0.022012466564774513,0.0066159553080797195,-0.0037744776159524917,0.9962255223840475,1.0066159553080798,[[[0.0; 0.0; 0.07991516590118408; 0.0; 0.0; -0.07621873915195465; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.08123669028282166; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.012868359684944153; 0.0; 0.022962063550949097; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]]],[[[0.012350695207715034; 0.06135948747396469; 0.5638366341590881; 0.25059109926223755; 0.12799236178398132; 0.027433641254901886; 0.5250255465507507; 0.0; 0.0]; [0.07788480073213577; 0.3321167826652527; 0.5721868276596069; 0.2524300813674927; 0.30609700083732605; 0.3351072371006012; 0.5248212218284607; 0.0; 0.0]; [0.046900372952222824; 0.36405110359191895; 0.4888014793395996; 0.2485654652118683; 0.48552078008651733; 0.3438064157962799; 0.5248212218284607; 0.0; 0.0]; [0.0727275162935257; 0.46829378604888916; 0.4833388030529022; 0.25577864050865173; 0.5267183184623718; 0.3794211447238922; 0.5246169567108154; 0.0; 0.0]; [0.052006591111421585; 0.420848548412323; 0.4729596972465515; 0.23732422292232513; 0.48924052715301514; 0.3537556231021881; 0.5246169567108154; 0.0; 0.0]; [0.06703288853168488; 0.39302006363868713; 0.40143486857414246; 0.23260927200317383; 0.44273585081100464; 0.3925979733467102; 0.5244126915931702; 0.0; 0.0]; [0.023667417466640472; 0.0885036513209343; 0.390400230884552; 0.22744493186473846; 0.27193883061408997; 0.1797627955675125; 0.5244126915931702; 0.0; 0.0]]],-15.854999423027039,[(0; 2; 1); (0; 5; -1); (1; 2; 1); (3; 3; 1); (3; 5; 1)],
0.2,Negative,28,Targeted_5VITA,0.0447177030146122,0.06964268028736115,0.05910509206354618,1.059105092063546,1.069642680287361,[[[0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.05934898555278778; 0.0; 0.0; 0.0]; [0.0; 0.0; -0.10886585712432861; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; -0.015949293971061707; -0.12243658304214478; 0.0; 0.0; 0.06728580594062805; 0.0; 0.0; 0.0]]],[[[0.036202408373355865; 0.07208029180765152; 0.8867402076721191; 0.5963386297225952; 0.24637916684150696; 0.09463988244533539; 0.6138917207717896; 0.0; 0.0]; [0.16573260724544525; 0.38800182938575745; 0.8917658925056458; 0.6037706136703491; 0.4076906442642212; 0.20476704835891724; 0.6136874556541443; 0.0; 0.0]; [0.1299387663602829; 0.32755473256111145; 0.8912196159362793; 0.608063817024231; 0.5828976035118103; 0.20590782165527344; 0.6134831309318542; 0.0; 0.0]; [0.13795742392539978; 0.4646441638469696; 0.8933683037757874; 0.609246015548706; 0.6053348183631897; 0.2077225297689438; 0.5307456851005554; 0.0; 0.0]; [0.12936292588710785; 0.6845346689224243; 0.8963545560836792; 0.6079946756362915; 0.5821452140808105; 0.2562127709388733; 0.5305413603782654; 0.0; 0.0]; [0.17099277675151825; 0.4397810101509094; 0.7844296097755432; 0.6012471914291382; 0.5474226474761963; 0.22878971695899963; 0.5303370952606201; 0.0; 0.0]; [0.06145668029785156; 0.13026420772075653; 0.7580397725105286; 0.5891279578208923; 0.3749253749847412; 0.1905260980129242; 0.5303370952606201; 0.0; 0.0]]],-7.817760109901428,[(4; 5; 1); (5; 2; -1); (6; 1; -1); (6; 2; -1); (6; 5; 1)],
0.2,Negative,29,Targeted_5VITA,0.07999419420957565,0.05021064352244139,0.04455294031649828,1.0445529403164984,1.0502106435224414,[[[0.0; 0.0; 0.02475154399871826; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.031700775027275085; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.048278406262397766; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; -0.004367990419268608; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.044835783541202545; 0.0; 0.0; 0.0]]],[[[0.0633203536272049; 0.18088503181934357; 0.0303599052131176; 0.019986726343631744; 0.2813900411128998; 0.10420459508895874; 0.030234932899475098; 0.0; 0.0]; [0.053914666175842285; 0.09146897494792938; 0.037636898458004; 0.021182749420404434; 0.2527657747268677; 0.10518727451562881; 0.030234932899475098; 0.0; 0.0]; [0.042193830013275146; 0.09397809952497482; 0.007028660736978054; 0.02174273692071438; 0.24660423398017883; 0.16057784855365753; 0.030234932899475098; 0.0; 0.0]; [0.01507810689508915; 0.023722628131508827; 0.005426271818578243; 0.020643502473831177; 0.12034986913204193; 0.053055308759212494; 0.030030643567442894; 0.0; 0.0]; [0.009684715420007706; 0.0027372261974960566; 0.005244182422757149; 0.022710617631673813; 0.023977022618055344; 0.0291410181671381; 0.030030643567442894; 0.0; 0.0]; [0.06634160131216049; 0.06478102505207062; 0.004044552333652973; 0.027301134541630745; 0.13805724680423737; 0.08610821515321732; 0.030030643567442894; 0.0; 0.0]; [0.033791035413742065; 0.09990876168012619; 0.009468662552535534; 0.030190948396921158; 0.2564559578895569; 0.13710632920265198; 0.030030643567442894; 0.0; 0.0]]],-9.98590663075447,[(0; 2; 1); (1; 2; 1); (2; 5; 1); (5; 2; -1); (6; 5; 1)],
0.2,Negative,30,Targeted_5VITA,0.10884036868810654,0.09381382785737515,0.08975200220942497,1.089752002209425,1.0938138278573752,[[[0.0; 0.0; 0.09908139705657959; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; -0.013537883758544922; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.009155094623565674; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; -0.11196166276931763; -0.011628568172454834; 0.0; 0.0; 0.0; 0.0; 0.0]]],[[[0.1130591556429863; 0.545848548412323; 1.051483154296875; 0.7571381330490112; 0.5298383235931396; 0.29679280519485474; 0.9244126677513123; 0.0; 0.0]; [0.1357540339231491; 1.0; 0.9310608506202698; 0.7414515614509583; 0.6407254338264465; 0.3532333970069885; 0.9244126677513123; 0.0; 0.0]; [0.13907355070114136; 0.9327098727226257; 0.9135438203811646; 0.7205868363380432; 0.6013947129249573; 0.3591844439506531; 0.9244126677513123; 0.0; 0.0]; [0.13847921788692474; 0.8590328693389893; 0.8949342370033264; 0.7049210071563721; 0.579980194568634; 0.3597252666950226; 0.9244126677513123; 0.0; 0.0]; [0.12803734838962555; 0.8013229966163635; 0.8715539574623108; 0.679279088973999; 0.4404314160346985; 0.19922217726707458; 0.9244126677513123; 0.0; 0.0]; [0.10030730813741684; 0.41400548815727234; 0.8627043962478638; 0.6715498566627502; 0.2545720934867859; 0.08811671286821365; 0.9244126677513123; 0.0; 0.0]; [0.09309317171573639; 0.40374088287353516; 0.7464454174041748; 0.6548330187797546; 0.3342786133289337; 0.30203989148139954; 0.9244126677513123; 0.0; 0.0]]],-8.83382335305214,[(0; 2; 1); (2; 4; -1); (3; 4; 1); (6; 2; -1); (6; 3; -1)],
0.2,Negative,31,Targeted_5VITA,0.004812382161617279,-0.00035803794860839844,-0.0009810587018728256,0.9990189412981272,0.9996419620513916,[[[0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0317663848400116; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; -1.4880672097206116e-05; 9.857863187789917e-05; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0021575577557086945; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.015365011990070343; 0.0; 0.0; 0.0]]],[[[0.00472282525151968; 0.07116788625717163; 0.09129975736141205; 0.026651272550225258; 0.1943987011909485; 0.21532714366912842; 0.6625127792358398; 0.0; 0.0]; [0.005544379353523254; 0.08485401421785355; 0.08911468088626862; 0.02507501095533371; 0.1811777502298355; 0.20789682865142822; 0.6623084545135498; 0.0; 0.0]; [0.005366746336221695; 0.0656934306025505; 0.08645617216825485; 0.022309638559818268; 0.15809181332588196; 0.1966879665851593; 0.6621041893959045; 0.0; 0.0]; [0.0123751200735569; 0.1343521922826767; 0.08401616662740707; 0.020657328888773918; 0.14742006361484528; 0.23469266295433044; 0.6618999242782593; 0.0; 0.0]; [0.0034187010023742914; 0.03626824915409088; 0.08161258697509766; 0.018070653080940247; 0.08053774386644363; 0.12626847624778748; 0.6616955995559692; 0.0; 0.0]; [0.0004884915542788804; 0.015510949306190014; 0.08124841004610062; 0.018223801627755165; 0.024836501106619835; 0.06302700936794281; 0.6616955995559692; 0.0; 0.0]; [0.0047872173599898815; 0.05656934157013893; 0.0828872099518776; 0.01884601078927517; 0.10561802983283997; 0.13893768191337585; 0.6616955995559692; 0.0; 0.0]]],-5.241357907652855,[(3; 5; 1); (4; 3; -1); (4; 4; 1); (5; 5; 1); (6; 5; 1)],
0.2,Negative,32,Targeted_5VITA,0.022405480965971947,0.040293683409690854,0.029315464794635773,1.0293154647946359,1.0402936834096908,[[[0.0; 0.0; 0.08296994864940643; 0.0; 0.0; -0.055629462003707886; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; -0.08166991174221039; -0.009398072957992554; 0.0; 0.05524049699306488; 0.0; 0.0; 0.0]]],[[[0.04239514842629433; 0.38480839133262634; 0.22550973296165466; 0.11433430761098862; 0.18118353188037872; -0.00923549011349678; 0.1673135906457901; 0.0; 0.0]; [0.01864483579993248; 0.32139599323272705; 0.12950216233730316; 0.10595522820949554; 0.32248184084892273; 0.04735015705227852; 0.1673135906457901; 0.0; 0.0]; [0.02424546517431736; 0.4591697156429291; 0.12057977169752121; 0.09895192086696625; 0.29892095923423767; 0.04706288501620293; 0.16710929572582245; 0.0; 0.0]; [0.030700216069817543; 0.40168794989585876; 0.10954514145851135; 0.08970175683498383; 0.2564716041088104; 0.04704887419939041; 0.16710929572582245; 0.0; 0.0]; [0.03299760818481445; 0.3761405050754547; 0.09985797107219696; 0.08043084293603897; 0.2518916726112366; 0.057175423949956894; 0.1669050008058548; 0.0; 0.0]; [0.004582939203828573; 0.06113138794898987; 0.0892239362001419; 0.0716577023267746; 0.1267184466123581; 0.0312638096511364; 0.1669050008058548; 0.0; 0.0]; [0.0051905931904911995; 0.041514597833156586; 0.0038393959403038025; 0.057551585137844086; 0.031153742223978043; 0.07154624164104462; 0.1669050008058548; 0.0; 0.0]]],-29.03352677822113,[(0; 2; 1); (0; 5; -1); (6; 2; -1); (6; 3; -1); (6; 5; 1)],
0.2,Negative,33,Targeted_5VITA,0.13386815786361694,0.08723672159016133,0.07975428864359856,1.0797542886435985,1.0872367215901613,[[[0.0; 0.0; 0.0469510555267334; 0.0; 0.0012276768684387207; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.025715745985507965; 0.0; 0.0; 0.0; 0.011969730257987976; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.025169499218463898; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]]],[[[0.14404729008674622; 0.2707572877407074; 0.09851884841918945; 0.10760753601789474; 0.18460138142108917; 0.07055480778217316; 0.11338099837303162; 0.0; 0.0]; [0.09425222873687744; 0.06523722410202026; 0.053170181810855865; 0.10888652503490448; 0.08972786366939545; 0.06853186339139938; 0.11338099837303162; 0.0; 0.0]; [0.07554670423269272; 0.10692012310028076; 0.0492006279528141; 0.10722730308771133; 0.08892448246479034; 0.08796803653240204; 0.11317671090364456; 0.0; 0.0]; [0.022910255938768387; 0.022354014217853546; 0.051203612238168716; 0.10457254201173782; 0.05826439708471298; 0.03554704785346985; 0.11317671090364456; 0.0; 0.0]; [0.009978550486266613; 0.004105839412659407; 0.05200480669736862; 0.10581696033477783; 0.030787238851189613; 0.018994320183992386; 0.11317671090364456; 0.0; 0.0]; [0.10914530605077744; 0.06386861205101013; 0.0531337633728981; 0.109481081366539; 0.10092183202505112; 0.05895204469561577; 0.11317671090364456; 0.0; 0.0]; [0.06357347965240479; 0.10568957030773163; 0.05713973566889763; 0.11190769076347351; 0.14788109064102173; 0.06089287996292114; 0.11317671090364456; 0.0; 0.0]]],-5.581041797995567,[(0; 2; 1); (0; 4; 1); (2; 1; 1); (2; 5; 1); (6; 1; 1)],
0.2,Negative,34,Targeted_5VITA,0.04821633920073509,0.034552193470299246,0.034259690940380096,1.03425969094038,1.0345521934702993,[[[0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.04652988910675049; 0.0023007988929748535; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0006410777568817139; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0032642483711242676; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; -0.02974376082420349; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]]],[[[0.06185339763760567; 0.330976277589798; 0.25696492195129395; 0.16937904059886932; 0.4770283102989197; 0.7778385281562805; 0.6596527099609375; 0.0; 0.0]; [0.046724218875169754; 0.3042883276939392; 0.29803213477134705; 0.17164526879787445; 0.40538179874420166; 0.8370605707168579; 0.6596527099609375; 0.0; 0.0]; [0.05319969356060028; 0.2611770033836365; 0.2511744797229767; 0.1712249219417572; 0.3802536129951477; 0.8347466588020325; 0.6596527099609375; 0.0; 0.0]; [0.04404713958501816; 0.181113138794899; 0.2465129792690277; 0.16646848618984222; 0.25245046615600586; 0.5422716736793518; 0.6596527099609375; 0.0; 0.0]; [0.031165022403001785; 0.09831204265356064; 0.2555312514305115; 0.17004963755607605; 0.12383198738098145; 0.26531046628952026; 0.6596527099609375; 0.0; 0.0]; [0.04619206115603447; 0.1425638645887375; 0.2551804482936859; 0.17394189536571503; 0.255636602640152; 0.6207607984542847; 0.5924412608146667; 0.0; 0.0]; [0.042904362082481384; 0.2009580284357071; 0.23028028011322021; 0.17664505541324615; 0.43393978476524353; 0.7858259081840515; 0.5922369956970215; 0.0; 0.0]]],-0.953137967735529,[(1; 2; 1); (1; 3; 1); (3; 4; 1); (4; 2; 1); (6; 2; -1)],
0.2,Negative,35,Targeted_5VITA,0.04239514842629433,0.059045339077711104,0.04662535563111305,1.0466253556311131,1.059045339077711,[[[0.0; 0.0; 0.0868573933839798; 0.0; 0.0; -0.06064864620566368; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; -0.08571053296327591; -0.01287737488746643; 0.0; 0.0607033371925354; 0.0; 0.0; 0.0]]],[[[0.06856867671012878; 0.48608577251434326; 0.3027428984642029; 0.18745765089988708; 0.2159625142812729; 0.008731018751859665; 0.21756894886493683; 0.0; 0.0]; [0.031187966465950012; 0.4010036587715149; 0.20823773741722107; 0.17615419626235962; 0.3457656502723694; 0.06126532703638077; 0.21756894886493683; 0.0; 0.0]; [0.03612099215388298; 0.47468066215515137; 0.19545504450798035; 0.16528628766536713; 0.3349541425704956; 0.05696062743663788; 0.21736465394496918; 0.0; 0.0]; [0.032707471400499344; 0.3873175084590912; 0.18416547775268555; 0.1530011147260666; 0.3224526047706604; 0.05610581859946251; 0.1677221655845642; 0.0; 0.0]; [0.034362420439720154; 0.39438867568969727; 0.16781383752822876; 0.13829626142978668; 0.2752448320388794; 0.0702364444732666; 0.16751787066459656; 0.0; 0.0]; [0.008094897493720055; 0.06820255517959595; 0.1547762155532837; 0.12400619685649872; 0.13873517513275146; 0.040070924907922745; 0.16751787066459656; 0.0; 0.0]; [0.006168316584080458; 0.046076640486717224; 0.06218268722295761; 0.1056741252541542; 0.03233416751027107; 0.08030766993761063; 0.16751787066459656; 0.0; 0.0]]],-19.90370601415634,[(0; 2; 1); (0; 5; -1); (6; 2; -1); (6; 3; -1); (6; 5; 1)],
